game_id,title,description,price,platform,genre,developer,stock_quantity,release_date
860,MATTIS,"Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.",$4.49,PS5,Action,Simonis and Sons,375,09/18/2015
861,LACUS MORBI,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor.",$36.84,Switch,Simulation,Greenholt and Sons,971,03/12/1999
862,CURSUS VESTIBULUM PROIN,"Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo.",$58.51,Xbox,Fighting,"Schroeder, Mertz and Brekke",920,02/12/2023
863,VEL ACCUMSAN,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum.",$22.39,Xbox,Strategy,"Kuvalis, Kessler and Huels",815,02/04/2002
864,SAPIEN QUIS,"Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.",$48.54,PC,Stealth,Kuphal and Sons,899,11/30/2011
865,IN CONSEQUAT UT NULLA,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.",$15.54,PS5,Action,"O'Conner, Heathcote and Streich",60,10/27/2006
866,NIBH IN LECTUS,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti.",$5.36,Xbox,Sports,Reichert Group,741,05/17/2023
867,ET ULTRICES,Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.,$4.00,Xbox,Role-playing,"Kunze, Farrell and Johnston",240,11/28/2018
868,DOLOR MORBI VEL LECTUS,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien.",$20.41,PS5,Role-playing,"Littel, Breitenberg and Ullrich",707,03/15/2020
869,EGET VULPUTATE UT ULTRICES VEL,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis.",$12.06,PC,Survival,McLaughlin Inc,194,12/25/2000
870,SAPIEN UT NUNC,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",$56.01,Xbox,Horror,"Watsica, Oberbrunner and Littel",797,09/19/2007
871,ELEMENTUM NULLAM,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh.",$22.34,PS5,Fighting,Kozey Group,195,09/05/2004
872,NATOQUE PENATIBUS ET MAGNIS,"Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",$19.64,Xbox,Survival,Cruickshank-Bruen,735,02/11/1995
873,POSUERE CUBILIA CURAE DONEC PHARETRA,"Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",$22.92,Xbox,MMORPG,Borer-Marvin,569,06/12/2017
874,NISL NUNC RHONCUS DUI,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",$27.76,PC,Survival,Sanford-Schaden,306,05/18/2010
875,SUSPENDISSE POTENTI IN,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",$12.70,PS5,Survival,"Rolfson, Homenick and Runte",184,06/11/1995
876,VESTIBULUM ANTE IPSUM,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.",$22.09,PS5,Sports,"Quitzon, Lehner and Sporer",268,11/09/2019
877,BLANDIT NAM NULLA,"Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.",$16.56,PC,Stealth,"Streich, Hayes and Schoen",814,04/12/1999
878,MONTES NASCETUR RIDICULUS,"Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh.",$39.29,Xbox,Racing,Pollich-Boyle,596,03/07/2000
879,VARIUS,"Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti.",$28.48,PS5,Rhythm,Beatty-O'Conner,650,09/26/2022
880,MORBI SEM MAURIS,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",$23.20,PS5,Action,"Armstrong, Johnston and Strosin",104,12/19/2003
881,ET,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti.",$18.09,Xbox,Platformer,Wisoky LLC,277,06/05/1997
882,UT VOLUTPAT SAPIEN,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,$3.55,PS5,Role-playing,"Schultz, Orn and Feest",853,05/27/1998
883,ARCU ADIPISCING MOLESTIE HENDRERIT,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien.",$19.94,PS5,Horror,"Corwin, Lynch and Simonis",559,06/20/2001
884,RISUS SEMPER PORTA,Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,$2.38,Xbox,Action,"Feeney, Bins and Lebsack",666,07/01/2014
885,ID ORNARE IMPERDIET SAPIEN,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.",$1.64,Switch,Strategy,Dietrich-Kerluke,490,10/20/2000
886,SAPIEN,Nullam varius. Nulla facilisi.,$39.45,Xbox,Strategy,Frami Inc,349,10/24/2005
887,NUNC,"Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.",$8.99,PC,Adventure,"Mitchell, Osinski and Breitenberg",887,04/28/2010
888,PLACERAT PRAESENT BLANDIT NAM NULLA,Vivamus tortor. Duis mattis egestas metus.,$8.17,Switch,Simulation,"Robel, McKenzie and Keebler",564,12/12/2015
889,DICTUMST ETIAM,"Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",$17.75,PC,Fighting,Wehner-Quigley,964,05/17/2005
890,SUSCIPIT NULLA ELIT AC,In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst.,$15.63,Switch,Platformer,Windler and Sons,588,03/16/2008
891,IN,Nullam varius.,$58.51,PS5,Adventure,"Casper, Stoltenberg and Larson",396,12/09/2021
892,CONSEQUAT MORBI A IPSUM,"Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque.",$6.05,Switch,Simulation,"Grant, Ortiz and Baumbach",685,03/08/2000
893,NIBH FUSCE LACUS,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque.",$29.41,Switch,Stealth,Rau and Sons,340,07/11/2013
894,NON QUAM NEC DUI,Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst.,$59.39,PC,Puzzle,"Keeling, Stanton and Emard",96,10/14/2004
895,ORNARE CONSEQUAT,"Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",$17.20,Switch,Adventure,Cronin-Jakubowski,581,12/01/2005
896,ENIM LEO RHONCUS SED,Donec dapibus.,$39.97,Switch,Horror,O'Kon-Douglas,266,03/02/2008
897,INTEGER TINCIDUNT ANTE VEL IPSUM,"Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",$9.64,Switch,Sports,Dooley-Kutch,615,12/29/2004
898,UT MASSA,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis.",$50.96,Switch,Sports,Bauch Group,472,09/07/1999
899,NULLA EGET EROS,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",$45.52,Switch,MMORPG,Bashirian-Fahey,619,09/16/2005
900,LIGULA,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante.",$49.22,PS5,Survival,"McClure, Bins and Jakubowski",181,04/02/1998
901,MORBI QUIS TORTOR,"Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.",$22.46,Xbox,Rhythm,Bayer LLC,882,05/19/2015
902,TINCIDUNT ANTE VEL,"Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.",$45.19,PC,Stealth,"Spencer, Pacocha and Kassulke",938,05/23/2016
903,CURABITUR GRAVIDA NISI,"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim.",$29.95,PS5,Rhythm,Konopelski LLC,631,01/20/1996
904,EU,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.",$4.44,PS5,Role-playing,"Ward, Jacobi and Quigley",777,09/21/2017
905,LIBERO NULLAM SIT AMET TURPIS,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.",$51.71,Xbox,Platformer,Hagenes LLC,62,10/27/2018
906,NULLA QUISQUE ARCU,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim.",$6.37,PS5,Simulation,"Howell, Ebert and Satterfield",474,10/27/1997
907,MASSA DONEC DAPIBUS DUIS,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet.,$38.42,Switch,Fighting,Pfannerstill Group,142,03/25/2000
908,LIGULA,"In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat.",$58.68,PC,MMORPG,Nikolaus-Nicolas,311,08/11/2006
909,ACCUMSAN TELLUS NISI,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.,$7.98,Switch,Platformer,"Hilll, Labadie and Barton",138,08/07/2014
910,RHONCUS DUI VEL,"Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque.",$18.19,PS5,Sports,Windler LLC,4,09/01/2020
911,AUGUE VEL ACCUMSAN,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",$50.32,PS5,Strategy,Hegmann-Smitham,192,12/08/2001
912,AT,Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.,$21.17,PC,Puzzle,"Stracke, Toy and Konopelski",410,10/19/1995
913,DONEC ODIO JUSTO,"Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.",$8.18,Xbox,Platformer,"Pfeffer, Wolf and Beahan",444,03/05/2009
914,QUAM,Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,$42.34,Switch,Adventure,Kohler Group,431,08/20/2022
915,VIVAMUS METUS ARCU ADIPISCING,"Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",$0.26,PC,Rhythm,Kuphal-Kertzmann,146,12/06/2015
916,NISI VOLUTPAT ELEIFEND,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.",$22.38,Switch,MMORPG,"Bauch, Anderson and Kuphal",939,03/09/2014
917,JUSTO,"Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.",$6.80,PC,Survival,"Johns, Crooks and Kovacek",275,02/16/2021
918,ELIT PROIN RISUS PRAESENT,Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh.,$8.29,Xbox,Puzzle,"Kulas, Klocko and Welch",642,08/17/2001
919,SAPIEN CURSUS VESTIBULUM,Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue.,$53.33,Switch,Horror,"Bahringer, Weissnat and Spinka",270,06/22/2021
